lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_std_3,trend_index,scenario_drift,target_carbon_tco2
256.716,243.692,249.618,244.425,262.266,21.8841,12,0,286.391
286.391,256.716,243.692,249.618,276.052,16.7589,13,0,285.048
285.048,286.391,256.716,243.692,293.703,13.8448,14,0,309.671
309.671,285.048,286.391,256.716,297.613,12.3194,15,0,298.118
298.118,309.671,285.048,286.391,302.025,6.62247,16,0,298.285
298.285,298.118,309.671,285.048,298.591,0.679633,17,0,299.37
299.37,298.285,298.118,309.671,287.955,18.8395,18,0,266.21
266.21,299.37,298.285,298.118,282.719,16.5804,19,0,282.578
282.578,266.21,299.37,298.285,275.002,8.25145,20,0,276.217
276.217,282.578,266.21,299.37,282.328,5.9899,21,0,288.189
288.189,276.217,282.578,266.21,284.253,6.96008,22,0,288.354
288.354,288.189,276.217,282.578,285.489,4.81987,23,0,279.924
194.7,179.429,178.885,164.943,185.938,7.88086,4,0,183.686
183.686,194.7,179.429,178.885,185.72,8.15541,5,0,178.774
178.774,183.686,194.7,179.429,180.525,2.74272,6,0,179.115
179.115,178.774,183.686,194.7,193,24.3444,7,0,221.109
221.109,179.115,178.774,183.686,205.009,22.6454,8,0,214.803
214.803,221.109,179.115,178.774,218.124,3.16653,9,0,218.459
218.459,214.803,221.109,179.115,215.525,2.64731,10,0,213.314
213.314,218.459,214.803,221.109,215.101,2.91036,11,0,213.529
213.529,213.314,218.459,214.803,218.024,7.97303,12,0,227.23
227.23,213.529,213.314,218.459,220.826,6.89409,13,0,221.718
221.718,227.23,213.529,213.314,225.134,2.98347,14,0,226.454
226.454,221.718,227.23,213.529,229.825,10.2179,15,0,241.302
241.302,226.454,221.718,227.23,235.61,8.00724,16,0,239.074
239.074,241.302,226.454,221.718,234.192,10.4445,17,0,222.201
222.201,239.074,241.302,226.454,224.898,13.0383,18,0,213.419
213.419,222.201,239.074,241.302,219.718,5.49564,19,0,223.535
223.535,213.419,222.201,239.074,217.118,5.57846,20,0,214.4
214.4,223.535,213.419,222.201,215.675,7.30596,21,0,209.09
209.09,214.4,223.535,213.419,209.608,4.55601,22,0,205.332
205.332,209.09,214.4,223.535,209.575,4.50527,23,0,214.304
85.8486,88.1498,78.8945,61.6179,90.3308,5.88402,4,0,96.9939
96.9939,85.8486,88.1498,78.8945,91.0545,5.60874,5,0,90.3208
90.3208,96.9939,85.8486,88.1498,87.8287,10.6326,6,0,76.1714
76.1714,90.3208,96.9939,85.8486,84.7639,7.54735,7,0,87.7994
87.7994,76.1714,90.3208,96.9939,82.1024,5.81753,8,0,82.3364
82.3364,87.7994,76.1714,90.3208,91.6468,11.7177,9,0,104.804
104.804,82.3364,87.7994,76.1714,96.841,12.5815,10,0,103.382
103.382,104.804,82.3364,87.7994,105.802,3.04417,11,0,109.22
109.22,103.382,104.804,82.3364,110.774,8.27941,12,0,119.721
119.721,109.22,103.382,104.804,120.725,12.0382,13,0,133.234
133.234,119.721,109.22,103.382,129.552,8.60292,14,0,135.701
135.701,133.234,119.721,109.22,135.474,2.13567,15,0,137.487
137.487,135.701,133.234,119.721,140.165,6.24921,16,0,147.307
147.307,137.487,135.701,133.234,145.816,7.69341,17,0,152.655
152.655,147.307,137.487,135.701,144.172,10.4114,18,0,132.553
132.553,152.655,147.307,137.487,142.204,10.0751,19,0,141.403
141.403,132.553,152.655,147.307,138.828,5.4628,20,0,142.527
142.527,141.403,132.553,152.655,143.201,2.21327,21,0,145.673
145.673,142.527,141.403,132.553,145.99,3.6323,22,0,149.77
149.77,145.673,142.527,141.403,153.194,9.69744,23,0,164.139
314.413,295.909,288.074,284.081,304.476,9.32765,4,0,303.105
303.105,314.413,295.909,288.074,303.927,10.0998,5,0,294.263
294.263,303.105,314.413,295.909,298.179,4.50696,6,0,297.167
297.167,294.263,303.105,314.413,294.793,2.1589,7,0,292.948
292.948,297.167,294.263,303.105,287.632,13.0341,8,0,272.779
272.779,292.948,297.167,294.263,284.699,10.5735,9,0,288.37
288.37,272.779,292.948,297.167,287.019,13.6139,10,0,299.906
299.906,288.37,272.779,292.948,297.564,8.27564,11,0,304.417
304.417,299.906,288.37,272.779,310.959,15.4043,12,0,328.555
328.555,304.417,299.906,288.37,321.203,14.5741,13,0,330.636
330.636,328.555,304.417,299.906,333.085,6.13207,14,0,340.063
340.063,330.636,328.555,304.417,341.946,12.3593,15,0,355.138
355.138,340.063,330.636,328.555,344.713,9.0461,16,0,338.938
338.938,355.138,340.063,330.636,341.604,12.4184,17,0,330.734
330.734,338.938,355.138,340.063,333.795,4.48096,18,0,331.711
331.711,330.734,338.938,355.138,325.462,9.99076,19,0,313.939
313.939,331.711,330.734,338.938,320.494,9.76046,20,0,315.832
315.832,313.939,331.711,330.734,313.231,3.017,21,0,309.923
309.923,315.832,313.939,331.711,316.104,6.32044,22,0,322.556
322.556,309.923,315.832,313.939,318.16,7.13838,23,0,322.001
316.682,298.941,285.548,269.542,311.194,10.631,4,0,317.959
317.959,316.682,298.941,285.548,319.432,3.7122,5,0,323.655
323.655,317.959,316.682,298.941,319.811,3.32959,6,0,317.819
317.819,323.655,317.959,316.682,319.503,3.61682,7,0,317.035
317.035,317.819,323.655,317.959,315.702,3.01334,8,0,312.252
312.252,317.035,317.819,323.655,313.73,2.86769,9,0,311.903
311.903,312.252,317.035,317.819,316.846,8.26112,10,0,326.383
326.383,311.903,312.252,317.035,324.836,12.2331,11,0,336.222
336.222,326.383,311.903,312.252,336.007,9.51789,12,0,345.415
345.415,336.222,326.383,311.903,349.251,15.3108,13,0,366.115
366.115,345.415,336.222,326.383,353.329,11.1764,14,0,348.458
348.458,366.115,345.415,336.222,362.279,12.3575,15,0,372.264
372.264,348.458,366.115,345.415,365.235,14.592,16,0,374.982
374.982,372.264,348.458,366.115,377.606,7.03283,17,0,385.574
385.574,374.982,372.264,348.458,382.048,6.11951,18,0,385.588
385.588,385.574,374.982,372.264,376.414,15.8783,19,0,358.079
358.079,385.588,385.574,374.982,374.52,14.5205,20,0,379.895
379.895,358.079,385.588,385.574,366.683,11.6149,21,0,362.074
362.074,379.895,358.079,385.588,370.549,8.94189,22,0,369.679
369.679,362.074,379.895,358.079,373.322,13.4447,23,0,388.213
267.719,267.303,261.93,270.524,271.554,7.0063,4,0,279.641
279.641,267.719,267.303,261.93,262.373,20.4714,5,0,239.759
239.759,279.641,267.719,267.303,256.463,20.7142,6,0,249.989
249.989,239.759,279.641,267.719,247.55,6.90195,7,0,252.9
252.9,249.989,239.759,279.641,247.786,6.50273,8,0,240.467
240.467,252.9,249.989,239.759,246.209,6.2706,9,0,245.26
245.26,240.467,252.9,249.989,244.129,3.24779,10,0,246.661
246.661,245.26,240.467,252.9,245.517,1.03977,11,0,244.63
244.63,246.661,245.26,240.467,248.334,4.76725,12,0,253.713
253.713,244.63,246.661,245.26,253.29,8.45726,13,0,261.528
261.528,253.713,244.63,246.661,257.359,3.934,14,0,256.835
256.835,261.528,253.713,244.63,257.935,3.18877,15,0,255.442
255.442,256.835,261.528,253.713,256.064,0.707854,16,0,255.916
255.916,255.442,256.835,261.528,254.946,1.29237,17,0,253.479
253.479,255.916,255.442,256.835,248.074,11.5366,18,0,234.827
234.827,253.479,255.916,255.442,245.32,9.54228,19,0,247.654
247.654,234.827,253.479,255.916,239.71,6.93947,20,0,236.649
236.649,247.654,234.827,253.479,244.275,6.61893,21,0,248.524
248.524,236.649,247.654,234.827,242.892,5.96083,22,0,243.503
243.503,248.524,236.649,247.654,247.461,3.54822,23,0,250.357
80.6697,69.5828,80.2614,65.1785,77.9867,7.43486,4,0,83.7077
83.7077,80.6697,69.5828,80.2614,82.8408,1.89291,5,0,84.1451
84.1451,83.7077,80.6697,69.5828,75.1947,15.1253,6,0,57.7313
57.7313,84.1451,83.7077,80.6697,64.404,17.3929,7,0,51.3354
51.3354,57.7313,84.1451,83.7077,57.4287,5.94778,8,0,63.2194
63.2194,51.3354,57.7313,84.1451,52.7487,9.84043,9,0,43.6914
43.6914,63.2194,51.3354,57.7313,56.0628,10.7578,10,0,61.2774
61.2774,43.6914,63.2194,51.3354,60.5079,16.4453,11,0,76.555
76.555,61.2774,43.6914,63.2194,76.5386,15.253,12,0,91.7834
91.7834,76.555,61.2774,43.6914,89.6208,12.13,13,0,100.524
100.524,91.7834,76.555,61.2774,100.482,8.67751,14,0,109.138
109.138,100.524,91.7834,76.555,111.35,12.0852,15,0,124.389
124.389,109.138,100.524,91.7834,117.808,7.8368,16,0,119.895
119.895,124.389,109.138,100.524,117.288,8.7022,17,0,107.581
107.581,119.895,124.389,109.138,110.961,7.81298,18,0,105.408
105.408,107.581,119.895,124.389,104.503,3.61559,19,0,100.521
100.521,105.408,107.581,119.895,104.091,3.12709,20,0,106.345
106.345,100.521,105.408,107.581,101.912,3.92637,21,0,98.8708
98.8708,106.345,100.521,105.408,104.36,4.81426,22,0,107.865
107.865,98.8708,106.345,100.521,103.468,4.50036,23,0,103.67
197.241,183.62,182.068,171.164,191.665,7.13864,4,0,194.135
194.135,197.241,183.62,182.068,194.903,2.06482,5,0,193.332
193.332,194.135,197.241,183.62,185.536,14.2039,6,0,169.141
169.141,193.332,194.135,197.241,177.842,13.4487,7,0,171.053
171.053,169.141,193.332,194.135,169.057,2.03992,8,0,166.976
166.976,171.053,169.141,193.332,170.234,2.93557,9,0,172.673
172.673,166.976,171.053,169.141,169.449,2.92176,10,0,168.699
168.699,172.673,166.976,171.053,168.721,3.9409,11,0,164.791
164.791,168.699,172.673,166.976,174.53,13.6253,12,0,190.101
190.101,164.791,168.699,172.673,189.04,23.7371,13,0,212.23
212.23,190.101,164.791,168.699,208.875,17.3416,14,0,224.294
224.294,212.23,190.101,164.791,226.606,15.6612,15,0,243.295
243.295,224.294,212.23,190.101,234.106,9.51608,16,0,234.731
234.731,243.295,224.294,212.23,234.656,8.67635,17,0,225.943
225.943,234.731,243.295,224.294,226.009,8.68863,18,0,217.354
217.354,225.943,234.731,243.295,220.688,4.60503,19,0,218.769
218.769,217.354,225.943,234.731,212.186,10.2004,20,0,200.436
200.436,218.769,217.354,225.943,207.828,9.66791,21,0,204.279
204.279,200.436,218.769,217.354,202.481,1.93312,22,0,202.729
202.729,204.279,200.436,218.769,213.622,17.5426,23,0,233.859
281.617,268.458,260.466,251.626,275.671,6.67009,4,0,276.937
276.937,281.617,268.458,260.466,277.294,4.15563,5,0,273.329
273.329,276.937,281.617,268.458,270.512,8.20475,6,0,261.27
261.27,273.329,276.937,281.617,267.392,6.03177,7,0,267.578
267.578,261.27,273.329,276.937,263.838,3.31384,8,0,262.665
262.665,267.578,261.27,273.329,264.227,2.90458,9,0,262.438
262.438,262.665,267.578,261.27,265.639,5.3489,10,0,271.814
271.814,262.438,262.665,267.578,273.137,11.4183,11,0,285.159
285.159,271.814,262.438,262.665,284.29,12.0651,12,0,295.897
295.897,285.159,271.814,262.438,295.624,10.3313,13,0,305.816
305.816,295.897,285.159,271.814,303.378,6.60797,14,0,308.42
308.42,305.816,295.897,285.159,308.42,2.60312,15,0,311.022
311.022,308.42,305.816,295.897,309.182,1.6018,16,0,308.103
308.103,311.022,308.42,305.816,309.331,1.51397,17,0,308.867
308.867,308.103,311.022,308.42,308.579,0.415427,18,0,308.768
308.768,308.867,308.103,311.022,304.985,6.63827,19,0,297.32
297.32,308.768,308.867,308.103,302.542,5.78997,20,0,301.536
301.536,297.32,308.768,308.867,297.599,3.80572,21,0,293.94
293.94,301.536,297.32,308.768,296.355,4.49051,22,0,293.589
293.589,293.94,301.536,297.32,303.304,16.5239,23,0,322.383
397.756,384.78,379.286,388.757,386.132,11.0108,4,0,375.859
375.859,397.756,384.78,379.286,393.179,15.5453,5,0,405.922
405.922,375.859,397.756,384.78,396.869,18.2527,6,0,408.825
408.825,405.922,375.859,397.756,393.818,23.5239,7,0,366.707
366.707,408.825,405.922,375.859,387.651,21.0601,8,0,387.422
387.422,366.707,408.825,405.922,379.246,11.0255,9,0,383.61
383.61,387.422,366.707,408.825,386.985,3.17858,10,0,389.922
389.922,383.61,387.422,366.707,388.74,4.65244,11,0,392.687
392.687,389.922,383.61,387.422,396.63,9.32718,12,0,407.281
407.281,392.687,389.922,383.61,401.536,7.77646,13,0,404.64
404.64,407.281,392.687,389.922,404.722,2.51825,14,0,402.247
402.247,404.64,407.281,392.687,405.907,4.4322,15,0,410.835
410.835,402.247,404.64,407.281,410.191,7.64227,16,0,417.49
417.49,410.835,402.247,404.64,410.691,6.87293,17,0,403.747
403.747,417.49,410.835,402.247,406.79,9.55007,18,0,399.132
399.132,403.747,417.49,410.835,410.069,15.1243,19,0,427.329
427.329,399.132,403.747,417.49,410.851,14.6885,20,0,406.092
406.092,427.329,399.132,403.747,414.904,11.0696,21,0,411.292
411.292,406.092,427.329,399.132,409.757,3.18806,22,0,411.887
411.887,411.292,406.092,427.329,415.542,6.85285,23,0,423.448
427.101,403.233,406.873,395.267,413.529,12.2666,4,0,410.253
410.253,427.101,403.233,406.873,420.73,9.14364,5,0,424.835
424.835,410.253,427.101,403.233,417.972,7.32887,6,0,418.829
418.829,424.835,410.253,427.101,412.439,16.544,7,0,393.653
393.653,418.829,424.835,410.253,401.86,14.6987,8,0,393.096
393.096,393.653,418.829,424.835,388.292,8.80811,9,0,378.126
378.126,393.096,393.653,418.829,389.244,9.77816,10,0,396.509
396.509,378.126,393.096,393.653,390.053,10.3405,11,0,395.524
395.524,396.509,378.126,393.096,397.801,3.13057,12,0,401.371
401.371,395.524,396.509,378.126,405.07,11.8368,13,0,418.314
418.314,401.371,395.524,396.509,414.859,12.1352,14,0,424.892
424.892,418.314,401.371,395.524,424.254,5.64747,15,0,429.555
429.555,424.892,418.314,401.371,430.866,6.72574,16,0,438.151
438.151,429.555,424.892,418.314,428.641,9.99862,17,0,418.216
418.216,438.151,429.555,424.892,428.707,10.0084,18,0,429.754
429.754,418.216,438.151,429.555,414.873,16.804,19,0,396.649
396.649,429.754,418.216,438.151,413.507,16.5612,20,0,414.118
414.118,396.649,429.754,418.216,400.742,11.8708,21,0,391.46
391.46,414.118,396.649,429.754,402.9,11.3308,22,0,403.121
403.121,391.46,414.118,396.649,400.593,8.16789,23,0,407.197
282.19,284.158,290.728,284.016,281.777,2.61177,4,0,278.983
278.983,282.19,284.158,290.728,280.802,1.6461,5,0,281.232
281.232,278.983,282.19,284.158,280.895,1.76788,6,0,282.471
282.471,281.232,278.983,282.19,274.874,12.1006,7,0,260.92
260.92,282.471,281.232,278.983,271.938,10.7835,8,0,272.423
272.423,260.92,282.471,281.232,272.099,11.0202,9,0,282.953
282.953,272.423,260.92,282.471,278.295,5.36905,10,0,279.509
279.509,282.953,272.423,260.92,276.491,8.38802,11,0,267.012
267.012,279.509,282.953,272.423,269.679,8.8041,12,0,262.517
262.517,267.012,279.509,282.953,269.633,8.72647,13,0,279.369
279.369,262.517,267.012,279.509,266.733,11.1439,14,0,258.312
258.312,279.369,262.517,267.012,274.374,14.2376,15,0,285.44
285.44,258.312,279.369,262.517,272.211,13.5768,16,0,272.882
272.882,285.44,258.312,279.369,281.381,7.36277,17,0,285.82
285.82,272.882,285.44,258.312,270.599,16.4817,18,0,253.095
253.095,285.82,272.882,285.44,269.637,16.3656,19,0,269.997
269.997,253.095,285.82,272.882,260.506,8.64061,20,0,258.427
258.427,269.997,253.095,285.82,261.012,8.01084,21,0,254.614
254.614,258.427,269.997,253.095,253.017,6.35969,22,0,246.011
246.011,254.614,258.427,269.997,254.507,8.44299,23,0,262.896
342.799,353.027,316.768,302.844,352.615,9.61633,4,0,362.018
362.018,342.799,353.027,316.768,351.534,9.72819,5,0,349.786
349.786,362.018,342.799,353.027,350.708,10.8787,6,0,340.319
340.319,349.786,362.018,342.799,339.142,11.2798,7,0,327.319
327.319,340.319,349.786,362.018,332.703,6.78164,8,0,330.469
330.469,327.319,340.319,349.786,328,2.20868,9,0,326.212
326.212,330.469,327.319,340.319,329.282,2.68141,10,0,331.165
331.165,326.212,330.469,327.319,336.863,14.3738,11,0,353.213
353.213,331.165,326.212,330.469,349.237,16.4486,12,0,363.334
363.334,353.213,331.165,326.212,363.829,10.8721,13,0,374.94
374.94,363.334,353.213,331.165,379.308,18.5483,14,0,399.651
399.651,374.94,363.334,353.213,392.238,15.0315,15,0,402.123
402.123,399.651,374.94,363.334,403.158,4.12241,16,0,407.699
407.699,402.123,399.651,374.94,401.796,6.07287,17,0,395.566
395.566,407.699,402.123,399.651,394.961,13.0507,18,0,381.618
381.618,395.566,407.699,402.123,391.483,8.58571,19,0,397.266
397.266,381.618,395.566,407.699,390.017,7.88707,20,0,391.168
391.168,397.266,381.618,395.566,391.817,5.15502,21,0,387.017
387.017,391.168,397.266,381.618,387.604,3.30935,22,0,384.628
384.628,387.017,391.168,397.266,390.166,7.61754,23,0,398.853
384.967,366.275,386.775,366.56,383.43,16.4397,4,0,399.046
399.046,384.967,366.275,386.775,388.97,8.78755,5,0,382.897
382.897,399.046,384.967,366.275,387.273,10.3073,6,0,379.876
379.876,382.897,399.046,384.967,378.249,5.63952,7,0,371.975
371.975,379.876,382.897,399.046,380.669,9.11678,8,0,390.157
390.157,371.975,379.876,382.897,379.708,9.39004,9,0,376.993
376.993,390.157,371.975,379.876,384.302,6.70112,10,0,385.755
385.755,376.993,390.157,371.975,381.407,4.38136,11,0,381.472
381.472,385.755,376.993,390.157,392.239,15.0922,12,0,409.49
409.49,381.472,385.755,376.993,400.974,16.934,13,0,411.96
411.96,409.49,381.472,385.755,409.584,2.33003,14,0,407.303
407.303,411.96,409.49,381.472,406.981,5.14667,15,0,401.682
401.682,407.303,411.96,409.49,411.281,12.0895,16,0,424.858
424.858,401.682,407.303,411.96,412.121,11.7578,17,0,409.824
409.824,424.858,401.682,407.303,412.641,11.0811,18,0,403.239
403.239,409.824,424.858,401.682,403.459,6.25837,19,0,397.313
397.313,403.239,409.824,424.858,402.325,4.62334,20,0,406.424
406.424,397.313,403.239,409.824,401.782,4.55752,21,0,401.61
401.61,406.424,397.313,403.239,406.553,5.00824,22,0,411.624
411.624,401.61,406.424,397.313,413.544,12.9999,23,0,427.397
109.953,99.4598,109.329,79.5532,101.391,7.77796,4,0,94.761
94.761,109.953,99.4598,109.329,106.97,11.025,5,0,116.197
116.197,94.761,109.953,99.4598,101.939,12.3481,6,0,94.8591
94.8591,116.197,94.761,109.953,104.259,10.8932,7,0,101.721
101.721,94.8591,116.197,94.761,95.2211,6.32698,8,0,89.0829
89.0829,101.721,94.8591,116.197,95.391,6.31924,9,0,95.3687
95.3687,89.0829,101.721,94.8591,94.9752,5.7057,10,0,100.474
100.474,95.3687,89.0829,101.721,98.5384,2.76733,11,0,99.7725
99.7725,100.474,95.3687,89.0829,107.59,12.9381,12,0,122.524
122.524,99.7725,100.474,95.3687,113.47,12.066,13,0,118.115
118.115,122.524,99.7725,100.474,126.445,10.8364,14,0,138.696
138.696,118.115,122.524,99.7725,130.264,10.7825,15,0,133.981
133.981,138.696,118.115,122.524,137.661,3.28746,16,0,140.307
140.307,133.981,138.696,118.115,151.99,25.9088,17,0,181.683
181.683,140.307,133.981,138.696,167.47,23.5326,18,0,180.419
180.419,181.683,140.307,133.981,176.055,8.67699,19,0,166.062
166.062,180.419,181.683,140.307,173.291,7.17907,20,0,173.392
173.392,166.062,180.419,181.683,170.542,3.92722,21,0,172.172
172.172,173.392,166.062,180.419,172.564,0.717265,22,0,172.127
172.127,172.172,173.392,166.062,176.198,7.01178,23,0,184.295
342.269,339.551,352.845,331.097,347.808,12.0245,4,0,361.603
361.603,342.269,339.551,352.845,351.713,9.67499,5,0,351.266
351.266,361.603,342.269,339.551,356.042,5.21341,6,0,355.258
355.258,351.266,361.603,342.269,353.392,2.00912,7,0,353.653
353.653,355.258,351.266,361.603,355.26,1.60715,8,0,356.868
356.868,353.653,355.258,351.266,350.996,7.55997,9,0,342.466
342.466,356.868,353.653,355.258,353.816,10.1737,10,0,362.114
362.114,342.466,356.868,353.653,358.51,14.5799,11,0,370.949
370.949,362.114,342.466,356.868,373.745,13.2509,12,0,388.17
388.17,370.949,362.114,342.466,384.969,12.7249,13,0,395.788
395.788,388.17,370.949,362.114,402.295,18.2698,14,0,422.928
422.928,395.788,388.17,370.949,412.365,14.5355,15,0,418.38
418.38,422.928,395.788,388.17,425.592,8.85056,16,0,435.469
435.469,418.38,422.928,395.788,422.099,11.9523,17,0,412.449
412.449,435.469,418.38,422.928,422.497,11.7856,18,0,419.572
419.572,412.449,435.469,418.38,413.343,5.83309,19,0,408.009
408.009,419.572,412.449,435.469,410.314,8.3478,20,0,403.36
403.36,408.009,419.572,412.449,408.159,4.87566,21,0,413.108
413.108,403.36,408.009,419.572,409.823,5.59748,22,0,413.002
413.002,413.108,403.36,408.009,410.709,4.06413,23,0,406.016
170.298,177.699,188.51,165.629,175.401,4.42606,4,0,178.205
178.205,170.298,177.699,188.51,176.485,5.5302,5,0,180.95
180.95,178.205,170.298,177.699,176.771,5.0504,6,0,171.159
171.159,180.95,178.205,170.298,180.957,9.80099,7,0,190.761
190.761,171.159,180.95,178.205,185.568,12.6398,8,0,194.785
194.785,190.761,171.159,180.95,189.054,6.74747,9,0,181.617
181.617,194.785,190.761,171.159,185.636,7.94273,10,0,180.505
180.505,181.617,194.785,190.761,178.927,3.73778,11,0,174.659
174.659,180.505,181.617,194.785,185.974,14.8255,12,0,202.757
202.757,174.659,180.505,181.617,191.259,14.7273,13,0,196.362
196.362,202.757,174.659,180.505,198.994,3.34366,14,0,197.865
197.865,196.362,202.757,174.659,200.352,5.65914,15,0,206.828
206.828,197.865,196.362,202.757,201.303,4.83248,16,0,199.216
199.216,206.828,197.865,196.362,203.472,3.8853,17,0,204.373
204.373,199.216,206.828,197.865,197.868,7.27314,18,0,190.015
190.015,204.373,199.216,206.828,200.999,9.74511,19,0,208.609
208.609,190.015,204.373,199.216,198.999,9.31254,20,0,198.373
198.373,208.609,190.015,204.373,205.461,6.15121,21,0,209.401
209.401,198.373,208.609,190.015,203.032,5.70949,22,0,201.322
201.322,209.401,198.373,208.609,205.664,4.07323,23,0,206.269
142.028,127.452,136.144,127.436,139.616,11.1557,4,0,149.369
149.369,142.028,127.452,136.144,142.452,6.71444,5,0,135.96
135.96,149.369,142.028,127.452,138.893,9.36126,6,0,131.348
131.348,135.96,149.369,142.028,131.971,3.71693,7,0,128.605
