avle_plus_normalized,ndvi_mean_t2,loss_area_ha_log,delta_ndvi_mean,delta_ndvi_std,temporal_factor_mean,label_id,label_name
0.02384,0.870855,2.41207,0.702259,0.132648,0.464958,0,monitoring_only
0.300206,0.257621,4.73141,0.0430681,0.268889,0.801936,0,monitoring_only
0.969998,0.431539,1.81082,0.629371,0.158226,0.469261,3,critical_afforestation
0.378931,0.529224,4.176,0.000681828,0.145159,0.155854,0,monitoring_only
0.240893,0.296698,3.66427,0.305822,0.107895,0.750704,0,monitoring_only
0.403449,0.42152,4.93936,0.680183,0.231196,0.0676702,2,assisted_regeneration
0.301339,0.144637,4.00154,0.165298,0.235836,0.490602,0,monitoring_only
0.673877,0.132977,3.4665,0.118055,0.0440118,0.266508,2,assisted_regeneration
0.634467,0.729088,3.46951,0.232251,0.0248701,0.634714,0,monitoring_only
0.0273429,0.371275,3.39379,0.302246,0.248287,0.579908,0,monitoring_only
0.511323,0.66594,2.23281,0.499787,0.188913,0.287209,1,targeted_replanting
0.0361997,0.166331,3.61562,0.371062,0.141419,0.756363,0,monitoring_only
0.677363,0.636533,5.22711,0.678382,0.178697,0.314074,2,assisted_regeneration
0.935808,0.622696,3.62655,0.714308,0.188781,0.709834,3,critical_afforestation
0.907488,0.757164,4.95255,0.68486,0.175557,0.0834719,3,critical_afforestation
0.205712,0.263686,1.58158,0.656985,0.263803,0.825205,0,monitoring_only
0.742645,0.540894,4.31322,0.634784,0.125117,0.913773,3,critical_afforestation
0.793066,0.820946,2.85417,0.297187,0.174359,0.0212997,0,monitoring_only
0.864368,0.275907,4.11275,0.665401,0.266072,0.942958,3,critical_afforestation
0.259599,0.199892,4.13809,0.168936,0.0414807,0.29904,0,monitoring_only
0.450835,0.375812,4.82022,0.719261,0.0371397,0.43217,2,assisted_regeneration
0.221504,0.872277,5.36714,0.68775,0.105278,0.501865,0,monitoring_only
0.0243095,0.225913,4.85705,0.573127,0.0805968,0.8101,0,monitoring_only
0.659013,0.195468,2.53645,0.622493,0.223817,0.290743,3,critical_afforestation
0.431464,0.898198,3.76833,0.744542,0.23218,0.550583,2,assisted_regeneration
0.248117,0.414525,3.66628,0.657215,0.104439,0.16537,0,monitoring_only
0.847104,0.219399,4.35603,0.486077,0.12878,0.733386,3,critical_afforestation
0.495681,0.546896,4.10962,0.772672,0.191339,0.670849,2,assisted_regeneration
0.994658,0.111086,3.28585,0.326029,0.0503135,0.488876,3,critical_afforestation
0.793358,0.44046,3.46783,0.687166,0.173038,0.973108,0,monitoring_only
0.869211,0.128975,4.40456,0.5805,0.167998,0.366369,3,critical_afforestation
0.773332,0.552271,4.33906,0.738025,0.0482987,0.0500707,3,critical_afforestation
0.105925,0.599816,3.75449,0.196393,0.101014,0.885557,0,monitoring_only
0.065029,0.102822,3.44224,0.288859,0.297072,0.580042,0,monitoring_only
0.915079,0.510164,3.41182,0.309414,0.0944558,0.901144,0,monitoring_only
0.138197,0.855963,4.17545,0.563873,0.14421,0.888739,0,monitoring_only
0.391226,0.418471,5.03544,0.437673,0.0692672,0.8022,0,monitoring_only
0.609911,0.863602,2.33898,0.147929,0.232757,0.0773762,1,targeted_replanting
0.211898,0.870777,2.56794,0.300024,0.165619,0.834855,0,monitoring_only
0.225285,0.2922,4.00196,0.671025,0.13891,0.999259,0,monitoring_only
0.466241,0.561903,2.88554,0.489868,0.129686,0.633454,2,assisted_regeneration
0.360895,0.76425,2.05873,0.533529,0.282057,0.997933,1,targeted_replanting
0.676576,0.667326,1.66683,0.100318,0.101997,0.543973,3,critical_afforestation
0.0750762,0.708103,1.07501,0.388443,0.176072,0.0407883,1,targeted_replanting
0.488759,0.308743,3.63806,0.710127,0.0230231,0.406677,2,assisted_regeneration
0.17426,0.834571,4.9646,0.71738,0.0789975,0.269975,0,monitoring_only
0.606725,0.288515,3.04769,0.748676,0.262403,0.0781495,3,critical_afforestation
0.116213,0.615846,4.26491,0.701289,0.270676,0.367788,0,monitoring_only
0.197632,0.807769,5.30272,0.233286,0.181751,0.118874,0,monitoring_only
0.803889,0.387595,5.17079,0.3211,0.181162,0.547028,3,critical_afforestation
0.235167,0.541707,4.02964,0.555942,0.298222,0.682668,0,monitoring_only
0.737065,0.65241,4.15993,0.177259,0.294727,0.0540403,3,critical_afforestation
0.273063,0.84279,2.81871,0.612471,0.0411369,0.534708,0,monitoring_only
0.235028,0.458429,4.1948,0.529291,0.222681,0.709168,0,monitoring_only
0.299155,0.582563,4.1997,0.455549,0.267589,0.15728,0,monitoring_only
0.880932,0.213435,3.88072,0.779097,0.103831,0.950178,3,critical_afforestation
0.397166,0.152178,2.41675,0.567481,0.1479,0.933924,2,assisted_regeneration
0.243761,0.117148,1.46256,0.0556516,0.0644761,0.846401,0,monitoring_only
0.536639,0.481267,3.86836,0.0262796,0.212625,0.681894,0,monitoring_only
0.385641,0.536575,1.85895,0.672809,0.182873,0.333048,1,targeted_replanting
0.790197,0.169086,3.05379,0.260275,0.0911341,0.422526,3,critical_afforestation
0.990446,0.244877,2.84858,0.18314,0.17792,0.889773,3,critical_afforestation
0.526574,0.313041,4.23494,0.444778,0.0042786,0.43043,2,assisted_regeneration
0.451749,0.81302,4.57894,0.534454,0.246525,0.33667,2,assisted_regeneration
0.343035,0.179408,0.183204,0.446461,0.0813162,0.521223,0,monitoring_only
0.973339,0.491752,2.85575,0.574866,0.123163,0.513724,3,critical_afforestation
0.483283,0.731254,3.04363,0.38237,0.0870557,0.790498,0,monitoring_only
0.177997,0.796139,3.49112,0.705255,0.105934,0.388468,0,monitoring_only
0.969216,0.654508,3.94294,0.54429,0.22666,0.313565,0,monitoring_only
0.960882,0.312442,3.9439,0.399871,0.0185192,0.462005,3,critical_afforestation
0.435725,0.197135,5.28645,0.63322,0.134923,0.810996,2,assisted_regeneration
0.348186,0.226319,3.02885,0.0114377,0.290072,0.917156,2,assisted_regeneration
0.680437,0.71622,3.38935,0.775386,0.113534,0.422835,2,assisted_regeneration
0.828924,0.337227,2.52634,0.248094,0.140119,0.511228,3,critical_afforestation
0.498532,0.370298,0.983311,0.0796496,0.075421,0.781745,2,assisted_regeneration
0.330813,0.240419,4.75906,0.27152,0.0184255,0.307016,0,monitoring_only
0.301394,0.447716,3.25804,0.578413,0.0186366,0.199518,0,monitoring_only
0.326599,0.367634,3.40382,0.105563,0.237401,0.72834,0,monitoring_only
0.118033,0.385614,4.70551,0.265014,0.134571,0.432506,0,monitoring_only
0.77862,0.127032,3.10911,0.21859,0.048651,0.289122,3,critical_afforestation
0.10496,0.470055,3.88408,0.0108923,0.20078,0.244359,0,monitoring_only
0.398315,0.189513,2.7399,0.120979,0.24644,0.521809,0,monitoring_only
0.834943,0.528542,4.16581,0.398015,0.0401345,0.418678,3,critical_afforestation
0.404106,0.635347,4.95377,0.0743034,0.182952,0.984965,0,monitoring_only
0.294762,0.536885,2.68773,0.713821,0.0527005,0.845545,0,monitoring_only
0.948254,0.217176,4.13591,0.0909016,0.0367533,0.878461,3,critical_afforestation
0.126544,0.593196,4.32201,0.0900436,0.19169,0.940454,0,monitoring_only
0.884854,0.430239,3.52455,0.255027,0.20611,0.0170069,3,critical_afforestation
0.0620768,0.387514,2.99264,0.492571,0.198457,0.459883,0,monitoring_only
0.413529,0.219021,4.78748,0.584522,0.122095,0.147386,2,assisted_regeneration
0.631721,0.895465,4.56699,0.152227,0.0158127,0.705445,0,monitoring_only
0.370038,0.414138,1.75365,0.15148,0.117911,0.785238,0,monitoring_only
0.534606,0.465096,1.19281,0.197171,0.0954187,0.100788,0,monitoring_only
0.204002,0.175506,3.64902,0.712547,0.180872,0.520758,0,monitoring_only
0.569035,0.640378,2.94723,0.380794,0.0404802,0.660169,0,monitoring_only
0.134559,0.326127,3.06097,0.639811,0.0695292,0.540657,0,monitoring_only
0.796096,0.692132,1.33986,0.689373,0.283173,0.0499298,3,critical_afforestation
0.58379,0.153702,2.9727,0.525555,0.182436,0.348866,3,critical_afforestation
0.481932,0.33747,3.89388,0.365628,0.0729449,0.75101,2,assisted_regeneration
0.0546668,0.696524,3.47436,0.745893,0.0667093,0.210438,0,monitoring_only
0.499774,0.416806,4.52439,0.119847,0.213983,0.19142,0,monitoring_only
0.563569,0.127428,0.636841,0.149315,0.239728,0.559582,0,monitoring_only
0.265668,0.731634,4.57544,0.395469,0.213247,0.828173,0,monitoring_only
0.67759,0.872478,4.30035,0.200653,0.0823507,0.739672,0,monitoring_only
0.0767651,0.401211,3.98383,0.644899,0.270387,0.682602,0,monitoring_only
0.208689,0.597276,4.55077,0.250325,0.0150411,0.860366,0,monitoring_only
0.737549,0.398121,5.19495,0.705655,0.0902464,0.60987,3,critical_afforestation
0.147222,0.543986,3.434,0.611158,0.114982,0.438871,0,monitoring_only
0.245549,0.690851,4.93519,0.580803,0.245374,0.616846,0,monitoring_only
0.650855,0.60633,1.09304,0.447355,0.165552,0.636364,1,targeted_replanting
0.728842,0.351768,3.17904,0.75354,0.265182,0.644261,3,critical_afforestation
0.0514893,0.256151,4.49475,0.709516,0.181811,0.899755,0,monitoring_only
0.126589,0.535467,3.3713,0.191423,0.21787,0.977429,0,monitoring_only
0.446118,0.627598,4.1757,0.00941837,0.0953248,0.577169,0,monitoring_only
0.592795,0.559597,4.90777,0.692946,0.158738,0.648671,2,assisted_regeneration
0.453781,0.202513,2.59011,0.020604,0.0292847,0.208377,0,monitoring_only
0.64707,0.384037,2.8927,0.510972,0.115753,0.770605,2,assisted_regeneration
0.755993,0.695719,3.43694,0.661189,0.0896827,0.143619,3,critical_afforestation
0.949544,0.217399,5.35234,0.0102226,0.0935562,0.496969,3,critical_afforestation
0.349881,0.806705,3.96831,0.189752,0.230615,0.145954,0,monitoring_only
0.163105,0.473226,0.792742,0.644722,0.181655,0.548814,0,monitoring_only
0.264084,0.73293,2.61397,0.576602,0.272027,0.537298,0,monitoring_only
0.148164,0.372644,0.81991,0.22403,0.0897551,0.530203,0,monitoring_only
0.394246,0.387372,3.43325,0.248365,0.0270341,0.208333,0,monitoring_only
0.872567,0.873623,3.65327,0.755795,0.0136467,0.543005,0,monitoring_only
0.34706,0.55388,2.04307,0.113697,0.13262,0.780205,1,targeted_replanting
0.148823,0.181525,3.03403,0.38461,0.143682,0.263478,0,monitoring_only
0.522633,0.866133,4.07974,0.323082,0.264787,0.510363,0,monitoring_only
0.991944,0.39988,4.92451,0.404284,0.160705,0.690508,3,critical_afforestation
0.188181,0.668179,3.88256,0.338128,0.00316224,0.792308,0,monitoring_only
0.777875,0.202849,1.73817,0.164233,0.189225,0.63674,2,assisted_regeneration
0.823359,0.784258,5.1474,0.637967,0.086644,0.778417,0,monitoring_only
0.401338,0.867258,1.73133,0.47281,0.104596,0.274948,1,targeted_replanting
0.619551,0.406279,4.33486,0.441691,0.23439,0.304782,0,monitoring_only
0.432373,0.215773,4.78699,0.753432,0.288437,0.348432,2,assisted_regeneration
0.262327,0.546117,1.4966,0.533701,0.168094,0.888236,1,targeted_replanting
0.426119,0.22943,3.41078,0.366237,0.0620488,0.683379,0,monitoring_only
0.0952901,0.453712,4.55907,0.660046,0.183632,0.942849,0,monitoring_only
0.706956,0.598126,2.41094,0.729362,0.202432,0.364934,2,assisted_regeneration
0.829193,0.211439,3.43124,0.150065,0.186041,0.426705,3,critical_afforestation
0.3074,0.858415,0.714355,0.315737,0.292721,0.651445,1,targeted_replanting
0.566477,0.664471,4.17908,0.589283,0.0519999,0.957478,2,assisted_regeneration
0.232149,0.389024,3.89866,0.551151,0.00509898,0.215334,0,monitoring_only
0.12746,0.43255,3.3234,0.138875,0.0152125,0.314347,0,monitoring_only
0.663619,0.778495,3.14981,0.371605,0.0617966,0.256905,3,critical_afforestation
0.134108,0.480803,3.49641,0.354345,0.119156,0.355815,0,monitoring_only
0.781979,0.889665,2.07002,0.230697,0.0485247,0.705704,3,critical_afforestation
0.271755,0.149739,2.04993,0.211124,0.126773,0.95499,0,monitoring_only
0.818513,0.31707,4.22887,0.531064,0.0394254,0.977214,3,critical_afforestation
0.368505,0.514758,1.75656,0.663045,0.225507,0.671699,1,targeted_replanting
0.368843,0.208676,4.41583,0.705584,0.00578539,0.843175,2,assisted_regeneration
0.750573,0.384982,3.53949,0.0207432,0.0756769,0.579783,3,critical_afforestation
0.510266,0.515982,4.85392,0.242297,0.214594,0.853076,3,critical_afforestation
0.200977,0.308793,5.48631,0.588352,0.142402,0.306268,0,monitoring_only
0.850409,0.231686,1.67762,0.456119,0.167273,0.275635,3,critical_afforestation
0.340153,0.314676,3.41326,0.706147,0.26284,0.304853,2,assisted_regeneration
0.102777,0.166057,3.56858,0.746541,0.295826,0.528926,0,monitoring_only
0.416001,0.256748,3.07888,0.103151,0.148785,0.178868,2,assisted_regeneration
0.573962,0.148812,4.53139,0.0804395,0.130381,0.789436,3,critical_afforestation
0.609885,0.862025,2.72495,0.475064,0.22729,0.597595,2,assisted_regeneration
0.835608,0.228811,3.87967,0.366677,0.00324835,0.0267668,3,critical_afforestation
0.541407,0.101014,1.44985,0.222936,0.284008,0.0862203,3,critical_afforestation
0.22371,0.865906,4.45435,0.205209,0.0517026,0.964058,0,monitoring_only
0.261666,0.706866,3.15339,0.502673,0.270092,0.0101675,0,monitoring_only
0.100841,0.313617,3.44735,0.199526,0.28084,0.668273,0,monitoring_only
0.735924,0.803134,3.71492,0.0749167,0.0285855,0.590441,3,critical_afforestation
0.105942,0.7973,2.96908,0.718615,0.198857,0.915186,0,monitoring_only
0.605813,0.692795,3.83429,0.543004,0.0375994,0.241817,3,critical_afforestation
0.596947,0.573778,2.11854,0.688962,0.0521788,0.0395113,1,targeted_replanting
0.785504,0.567773,3.15676,0.138134,0.0286996,0.878845,0,monitoring_only
0.0746297,0.875122,4.26467,0.10028,0.230588,0.924872,0,monitoring_only
0.202911,0.472118,4.2518,0.588578,0.110151,0.806266,0,monitoring_only
0.909562,0.746851,2.46528,0.355495,0.189663,0.163857,0,monitoring_only
0.572237,0.189993,4.29019,0.73693,0.294995,0.489847,3,critical_afforestation
0.45769,0.660662,4.83203,0.666192,0.129325,0.233714,2,assisted_regeneration
0.747676,0.891652,3.00372,0.249515,0.171759,0.569939,3,critical_afforestation
0.90253,0.107982,3.17563,0.690698,0.277712,0.614555,3,critical_afforestation
0.26301,0.306321,1.26363,0.0766836,0.107692,0.856771,0,monitoring_only
0.901476,0.727957,5.29994,0.0125574,0.0447238,0.348034,3,critical_afforestation
0.108695,0.687049,4.56162,0.278578,0.13239,0.185216,0,monitoring_only
0.977683,0.687357,2.4537,0.768998,0.139151,0.811243,0,monitoring_only
0.164852,0.885971,3.53174,0.513331,0.207526,0.045409,0,monitoring_only
0.266236,0.176684,3.72659,0.492434,0.0808028,0.271543,2,assisted_regeneration
0.0965939,0.640075,4.67048,0.388777,0.123559,0.529983,0,monitoring_only
0.803676,0.612949,3.03155,0.0280588,0.211177,0.600864,0,monitoring_only
0.984232,0.264609,0.886567,0.396788,0.231667,0.813946,3,critical_afforestation
0.296977,0.27034,4.19465,0.545559,0.235891,0.614271,0,monitoring_only
0.325612,0.62017,4.44317,0.481604,0.179434,0.303899,0,monitoring_only
0.27898,0.623616,3.48948,0.435336,0.12151,0.322353,0,monitoring_only
0.154828,0.580057,4.03098,0.366898,0.114988,0.156496,0,monitoring_only
0.787444,0.469514,3.96964,0.646813,0.160408,0.163253,3,critical_afforestation
0.0607198,0.649761,2.86373,0.338491,0.108683,0.832958,0,monitoring_only
0.967774,0.357512,3.11043,0.58934,0.158653,0.512878,3,critical_afforestation
0.927316,0.288642,3.29658,0.411318,0.271296,0.958643,3,critical_afforestation
0.118439,0.576338,3.56547,0.714138,0.2312,0.345925,0,monitoring_only
0.529524,0.593825,0.851287,0.0969402,0.0352949,0.467285,1,targeted_replanting
0.992851,0.749807,3.55218,0.577941,0.109524,0.991871,3,critical_afforestation
0.852619,0.43286,4.39367,0.101899,0.00510814,0.582346,0,monitoring_only
0.715134,0.711298,4.99792,0.750721,0.181688,0.426818,2,assisted_regeneration
0.0224609,0.834169,3.04484,0.67979,0.127163,0.135816,0,monitoring_only
0.0683774,0.44053,0.597273,0.291854,0.279792,0.112005,0,monitoring_only
0.794017,0.534063,4.59465,0.623673,0.00147591,0.517849,0,monitoring_only
0.376445,0.82821,4.42893,0.064283,0.0798193,0.814566,0,monitoring_only
0.668432,0.3402,4.266,0.524442,0.0615084,0.897505,2,assisted_regeneration
0.739182,0.678125,4.00704,0.731614,0.0656833,0.117647,3,critical_afforestation
0.422184,0.561776,4.09818,0.0159727,0.2994,0.575667,0,monitoring_only
0.143382,0.431199,4.48619,0.306725,0.135907,0.433092,0,monitoring_only
0.386694,0.791358,1.40601,0.18529,0.135056,0.450254,1,targeted_replanting
0.871048,0.225383,1.68995,0.386309,0.214499,0.238019,2,assisted_regeneration
0.331086,0.12832,3.95596,0.628539,0.0414122,0.750477,2,assisted_regeneration
0.0626494,0.265714,1.72194,0.299054,0.118656,0.4815,0,monitoring_only
0.959131,0.801015,5.72752,0.281444,0.142982,0.030156,3,critical_afforestation
0.680677,0.37488,3.62512,0.375071,0.155963,0.27453,2,assisted_regeneration
0.540857,0.647175,3.92962,0.205113,0.124924,0.870798,0,monitoring_only
0.829107,0.284672,3.47001,0.654243,0.0273367,0.671686,3,critical_afforestation
0.411161,0.492715,4.06024,0.110164,0.0711026,0.728193,0,monitoring_only
0.985116,0.518285,4.41093,0.581323,0.293547,0.795829,3,critical_afforestation
0.857573,0.2963,4.96262,0.136553,0.217953,0.271127,2,assisted_regeneration
0.280545,0.409923,2.76005,0.404589,0.0152933,0.178207,0,monitoring_only
0.371048,0.309417,2.39085,0.683017,0.023889,0.26129,2,assisted_regeneration
0.275743,0.18054,1.37956,0.39355,0.0187493,0.0554292,0,monitoring_only
0.659341,0.445322,3.12316,0.14929,0.0525207,0.947144,0,monitoring_only
0.639332,0.550902,4.13094,0.0194655,0.0732627,0.609624,0,monitoring_only
0.522506,0.172047,4.59511,0.450789,0.258443,0.534704,2,assisted_regeneration
0.96584,0.386315,1.24498,0.435119,0.23529,0.920045,3,critical_afforestation
0.472275,0.470159,1.95314,0.730647,0.178207,0.424965,2,assisted_regeneration
0.783722,0.846021,0.306778,0.723042,0.00377252,0.349522,3,critical_afforestation
0.658095,0.588258,3.91698,0.531184,0.28702,0.060628,3,critical_afforestation
0.518185,0.853812,3.4264,0.0512296,0.204132,0.89083,0,monitoring_only
0.0420951,0.519506,2.55311,0.421621,0.160507,0.835417,0,monitoring_only
0.657495,0.742606,3.94675,0.129474,0.19787,0.0836965,0,monitoring_only
0.642595,0.177001,2.87475,0.0811392,0.276405,0.0659355,3,critical_afforestation
0.124874,0.551534,4.26064,0.685055,0.00072439,0.516351,0,monitoring_only
0.795915,0.382348,5.64352,0.139958,0.0478342,0.619376,2,assisted_regeneration
0.466994,0.682744,4.11773,0.643829,0.0877058,0.0657957,2,assisted_regeneration
0.324146,0.802076,1.1487,0.173908,0.286058,0.666259,1,targeted_replanting
0.823959,0.669807,2.32885,0.13322,0.237503,0.577348,3,critical_afforestation
0.343371,0.170627,4.84168,0.375926,0.0119007,0.763502,2,assisted_regeneration
0.621851,0.596844,2.07787,0.146077,0.237569,0.927892,1,targeted_replanting
0.617915,0.695282,4.49975,0.607104,0.0598611,0.178109,2,assisted_regeneration
0.052806,0.123873,5.36843,0.771911,0.00365442,0.780035,0,monitoring_only
0.422834,0.235782,3.2939,0.451332,0.145739,0.248413,2,assisted_regeneration
0.222779,0.64423,1.46762,0.199865,5.70876e-05,0.859457,1,targeted_replanting
0.199571,0.351932,3.3903,0.663683,0.11299,0.399795,0,monitoring_only
0.654962,0.149747,4.13488,0.252084,0.14632,0.91906,3,critical_afforestation
0.01141,0.811536,3.92623,0.329278,0.293286,0.609015,0,monitoring_only
0.969079,0.86174,4.75721,0.270722,0.0307107,0.0503578,3,critical_afforestation
0.395391,0.398778,4.06915,0.727817,0.0821874,0.861382,2,assisted_regeneration
0.298804,0.894301,3.99463,0.0804453,0.0818109,0.44206,0,monitoring_only
0.919974,0.785263,3.92442,0.0488406,0.269627,0.632032,3,critical_afforestation
0.486672,0.544686,2.75985,0.263795,0.168511,0.962602,0,monitoring_only
0.614325,0.697789,3.45935,0.522856,0.086546,0.438142,2,assisted_regeneration
0.695851,0.848994,4.51691,0.0401089,0.294873,0.388721,0,monitoring_only
0.871411,0.681856,4.92106,0.423249,0.0597805,0.947687,0,monitoring_only
0.129742,0.369987,4.29757,0.750055,0.223721,0.239334,0,monitoring_only
0.0816532,0.254419,3.68269,0.466842,0.162163,0.403317,0,monitoring_only
0.993711,0.445402,4.5231,0.343556,0.0183822,0.757677,3,critical_afforestation
0.0088838,0.249333,3.66374,0.555376,0.103794,0.578944,0,monitoring_only
0.708195,0.117219,4.71359,0.650568,0.147278,0.299993,2,assisted_regeneration
0.611065,0.464756,4.33717,0.51936,0.00861956,0.422522,2,assisted_regeneration
0.552551,0.363404,2.7321,0.334594,0.178113,0.996617,0,monitoring_only
0.785828,0.176224,3.82035,0.106312,0.221162,0.747203,2,assisted_regeneration
